ssid,rssi,mac,lat,lng,alt,hdop,sat,calidad,timestamp,color
UNI_LIBRE_H,-89,D4:4F:67:58:C4:60,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:56.466735,red
Movistar FIO,-90,2C:96:82:E5:DE:40,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:57.425775,red
LIDMAR,-91,C8:33:E5:B8:FA:30,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:58.747729,red
VILLAGARAY,-92,44:3B:14:7C:F1:50,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:59.334887,red
Redmi 10,-92,B6:A2:89:0B:78:89,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:00.345902,red
Alessandra,-92,2C:96:82:CE:93:E8,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:01.841572,red
Galaxy A2363D2,-94,CA:42:00:C9:69:F5,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:02.429958,red
CONECTA4-530,-95,F8:79:28:09:00:54,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:04.242506,red
TP-Link_37EA,-97,6C:5A:B0:03:37:EA,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:06.133360,red
TeleMallqui,-40,B2:A6:11:D3:04:F9,-12.019422,-77.047714,131.1,1.04,8,Buena,2025-06-21T15:56:10.750773,green
Redmi 10,-81,B6:A2:89:0B:78:89,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:12.239440,red
Galaxy A33 5G 05CF,-85,5A:AC:5D:64:97:9B,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:13.920600,red
TP-LINK_C988_EXT,-86,A8:42:A1:B3:00:B2,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:14.531810,red
CBFIGMM,-87,00:5F:67:61:C4:E2,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:15.743969,red
MAYKOLG,-87,2C:96:82:F0:FC:68,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:16.031887,red
UNI_LIBRE_H,-88,D4:4F:67:58:C7:A0,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:16.930609,red
VILLAGARAY,-89,44:3B:14:7C:F1:50,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:17.808667,red
CIU-UNI 3,-91,B4:0F:3B:CF:E6:28,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:19.635077,red
UNI_LIBRE_H,-91,D4:4F:67:F2:DA:50,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:20.044616,red
Galaxy A2363D2,-96,CA:42:00:C9:69:F5,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:20.445816,red
TeleMallqui,-48,B2:A6:11:D3:04:F9,-12.019422,-77.047714,131.1,1.04,8,Buena,2025-06-21T15:56:24.865036,green
Redmi 10,-82,B6:A2:89:0B:78:89,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:26.413574,red
VILLAGARAY,-82,44:3B:14:7C:F1:50,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:27.032370,red
TP-Link_37EA,-90,6C:5A:B0:03:37:EA,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:27.808694,red
TP-LINK_C988_EXT,-90,A8:42:A1:B3:00:B2,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:28.842430,red
Murcielago,-90,98:25:4A:2E:85:6E,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:29.141756,red
CIU-UNI 3,-91,B4:0F:3B:CF:E6:28,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:29.829688,red
USG,-92,B0:4E:26:35:94:E0,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:30.298401,red
Alessandra,-93,2C:96:82:CE:93:E8,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:30.728776,red
CasaUNI_RyO,-93,90:16:BA:5A:94:A4,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:31.929735,red
[LG_Wall-Mount A/C]6038,-93,36:E6:E6:85:60:38,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:32.342767,red
Galaxy A33 5G 05CF,-94,5A:AC:5D:64:97:9B,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:32.743374,red
CBFIGMM,-95,00:5F:67:61:C4:E2,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:33.132964,red
MAYKOLG,-95,2C:96:82:F0:FC:68,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:33.530130,red
Jonnn,-95,8E:9B:55:F0:24:45,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:33.935722,red
MOVISTAR-WIFI6-BC10,-95,08:33:ED:EF:BC:1F,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:34.411729,red
INFRAESTRUCTURA_5GHZ,-97,14:EB:B6:A7:57:B3,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:56:36.449294,red
TeleMallqui,-37,B2:A6:11:D3:04:F9,-12.018977,-77.047981,129.9,0.96,8,Buena,2025-06-21T15:56:40.561474,green
Redmi 10,-81,B6:A2:89:0B:78:89,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:41.741740,red
[LG_Wall-Mount A/C]6038,-84,36:E6:E6:85:60:38,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:42.142113,red
Jonnn,-86,8E:9B:55:F0:24:45,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:42.541048,red
Murcielago,-87,98:25:4A:2E:85:6E,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:43.004601,red
Galaxy A33 5G 05CF,-90,5A:AC:5D:64:97:9B,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:45.432449,red
CIU-UNI 3,-90,B4:0F:3B:CF:E6:28,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:45.828838,red
WIFI-SUM4,-92,F4:92:BF:03:34:04,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:46.838968,red
RED-AP,-93,78:98:E8:18:DF:B9,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:49.716203,red
Alessandra,-95,2C:96:82:CE:93:E8,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:51.126647,red
TeleMallqui,-47,B2:A6:11:D3:04:F9,-12.018977,-77.047981,129.9,0.96,8,Buena,2025-06-21T15:56:56.028600,green
Redmi Note 11S,-84,E2:7D:97:73:CC:E2,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:56:59.944141,red
TP-LINK_C988,-84,EC:08:6B:45:C9:88,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:00.967798,red
Redmi 10,-85,B6:A2:89:0B:78:89,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:01.789920,red
TALLERES,-86,44:DF:65:A8:0E:3C,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:02.487695,red
Jonnn,-86,8E:9B:55:F0:24:45,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:03.271508,red
MAYKOLG,-89,2C:96:82:F0:FC:68,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:03.879653,red
[LG_Wall-Mount A/C]6038,-89,36:E6:E6:85:60:38,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:04.401294,red
Murcielago,-90,98:25:4A:2E:85:6E,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:05.485948,red
USG,-91,B0:4E:26:35:94:E0,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:06.747763,red
CIU-UNI 3,-93,B4:0F:3B:CF:E6:28,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:07.171062,red
MOVISTAR-WIFI6-BC10,-93,08:33:ED:EF:BC:1F,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:08.187459,red
Movistar FIO,-94,2C:96:82:E5:DE:40,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:09.978533,red
TP-LINK_C988_EXT,-94,A8:42:A1:B3:00:B2,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:11.671240,red
FAMILIAATONIO,-95,08:33:ED:4D:85:7F,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:11.977631,red
CONECTA4-530,-95,F8:79:28:09:00:54,-12.018977,-77.047981,129.9,0.96,8,Mala,2025-06-21T15:57:13.706037,red
TeleMallqui,-43,B2:A6:11:D3:04:F9,-12.01891,-77.048332,128.5,0.96,8,Buena,2025-06-21T15:57:17.708001,green
Murcielago,-83,98:25:4A:2E:85:6E,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:18.792262,red
Redmi 10,-86,B6:A2:89:0B:78:89,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:20.478246,red
UNI_LIBRE_H,-88,D4:4F:67:58:C4:60,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:22.277626,red
UNI_LIBRE_H,-88,D4:4F:67:F2:DA:50,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:22.989383,red
Movistar FIO,-89,2C:96:82:E5:DE:40,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:23.578423,red
MAYKOLG,-89,2C:96:82:F0:FC:68,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:23.878732,red
WIFI-SUM4,-91,F4:92:BF:03:34:04,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:24.985310,red
CFC-2024,-92,00:23:CD:C9:7C:82,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:25.395522,red
Galaxy A33 5G 05CF,-92,5A:AC:5D:64:97:9B,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:27.268269,red
Data2024,-92,74:22:BB:7F:1D:9C,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:29.281248,red
TALLERES,-92,44:DF:65:A8:0E:3C,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:30.784469,red
Jonnn,-92,8E:9B:55:F0:24:45,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:31.767500,red
Galaxy A2363D2,-93,CA:42:00:C9:69:F5,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:32.097335,red
MOVISTAR-WIFI6-BC10,-93,08:33:ED:EF:BC:1F,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:33.118198,red
MOVISTAR WIFI1197,-93,6A:85:44:A3:5B:23,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:34.007495,red
[LG_Wall-Mount A/C]6038,-93,36:E6:E6:85:60:38,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:35.182762,red
VILLAGARAY,-93,44:3B:14:7C:F1:50,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:36.401875,red
Alessandra,-94,2C:96:82:CE:93:E8,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:37.075651,red
USG,-94,B0:4E:26:35:94:E0,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:37.684852,red
Ryusaki,-95,A2:82:5D:99:41:2C,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:39.086802,red
RED-AP,-95,78:98:E8:18:DF:B9,-12.01891,-77.048332,128.5,0.96,8,Mala,2025-06-21T15:57:39.497576,red
TeleMallqui,-50,B2:A6:11:D3:04:F9,-12.018815,-77.048248,128.1,1.3,7,Buena,2025-06-21T15:57:44.721373,green
CIU-UNI 3,-78,B4:0F:3B:CF:E6:28,-12.018815,-77.048248,128.1,1.3,7,Intermedia,2025-06-21T15:57:45.591269,orange
Redmi 10,-87,B6:A2:89:0B:78:89,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:46.100402,red
Movistar FIO,-87,2C:96:82:E5:DE:40,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:46.499267,red
Residencia-P,-87,54:16:51:84:C4:CF,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:47.083099,red
TP-Link_37EA,-88,6C:5A:B0:03:37:EA,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:47.891270,red
MOVISTAR-WIFI6-BC10,-88,08:33:ED:EF:BC:1F,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:48.696254,red
Residencia-P,-88,54:16:51:84:C4:57,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:49.310664,red
JAZMIN,-89,BC:1E:85:91:88:24,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:50.595237,red
MAYKOLG,-89,2C:96:82:F0:FC:68,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:51.394314,red
Galaxy A33 5G 05CF,-90,5A:AC:5D:64:97:9B,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:51.808091,red
Data2024,-92,74:22:BB:7F:1D:9C,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:52.387641,red
Alessandra,-92,2C:96:82:CE:93:E8,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:53.193150,red
VILLAGARAY,-92,44:3B:14:7C:F1:50,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:53.594528,red
CONECTA4-530,-93,F8:79:28:09:00:54,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:54.099737,red
Redmi Note 11S,-93,E2:7D:97:73:CC:E2,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:56.293042,red
Jonnn,-93,8E:9B:55:F0:24:45,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:56.897757,red
MOVISTAR WIFI1197,-95,6A:85:44:A3:5B:23,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:57.300703,red
BUNKER,-96,02:9C:0D:51:E3:72,-12.018815,-77.048248,128.1,1.3,7,Mala,2025-06-21T15:57:57.708693,red
TeleMallqui,-53,B2:A6:11:D3:04:F9,-12.018661,-77.048134,129.8,0.96,8,Buena,2025-06-21T15:58:01.926586,green
CIU-UNI 3,-63,B4:0F:3B:CF:E6:28,-12.018661,-77.048134,129.8,0.96,8,Buena,2025-06-21T15:58:04.038493,green
TP-Link_37EA,-82,6C:5A:B0:03:37:EA,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:04.665310,red
MAYKOLG,-87,2C:96:82:F0:FC:68,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:04.969197,red
Residencia-P,-90,54:16:51:84:C5:9C,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:05.319532,red
Alessandra,-92,2C:96:82:CE:93:E8,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:05.694108,red
Galaxy A33 5G 05CF,-93,5A:AC:5D:64:97:9B,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:06.694641,red
MOVISTAR-WIFI6-BC10,-93,08:33:ED:EF:BC:1F,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:09.189134,red
VILLAGARAY,-94,44:3B:14:7C:F1:50,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:09.492654,red
BUNKER,-95,02:9C:0D:51:E3:72,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:10.596734,red
Redmi 10,-95,B6:A2:89:0B:78:89,-12.018661,-77.048134,129.8,0.96,8,Mala,2025-06-21T15:58:15.903970,red
TeleMallqui,-34,B2:A6:11:D3:04:F9,-12.018478,-77.048187,129.8,0.96,8,Buena,2025-06-21T15:58:22.844202,green
TP-Link_37EA,-69,6C:5A:B0:03:37:EA,-12.018478,-77.048187,129.8,0.96,8,Buena,2025-06-21T15:58:23.698667,green
MAYKOLG,-83,2C:96:82:F0:FC:68,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:27.595275,red
Alessandra,-84,2C:96:82:CE:93:E8,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:28.078185,red
Residencia-P,-89,54:16:51:84:C6:5F,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:29.886083,red
Residencia-P,-90,54:16:51:84:C4:CF,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:31.486986,red
ATRELLUS,-90,B0:BE:76:D3:05:40,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:32.788564,red
VILLAGARAY,-91,44:3B:14:7C:F1:50,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:33.598636,red
CAPILLA_UNI,-92,84:D8:1B:F6:53:B2,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:34.194516,red
Residencia-P,-93,54:16:51:84:C0:83,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:34.992931,red
Residencia-P,-93,54:16:51:84:C6:B4,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:35.399780,red
CONECTA4-530,-94,F8:79:28:09:00:54,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:36.032596,red
hw_manage_1550,-94,D8:10:9F:88:15:5B,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:36.415075,red
Residencia-P,-95,54:16:51:84:C5:2E,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:37.121716,red
Residencia-P,-95,54:16:51:84:C4:57,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:37.433781,red
TP-Link_431C,-98,D8:07:B6:2C:43:1C,-12.018478,-77.048187,129.8,0.96,8,Mala,2025-06-21T15:58:38.259527,red
TeleMallqui,-32,B2:A6:11:D3:04:F9,-12.018279,-77.048218,129.3,1.04,8,Buena,2025-06-21T15:58:43.291830,green
TP-Link_37EA,-76,6C:5A:B0:03:37:EA,-12.018279,-77.048218,129.3,1.04,8,Intermedia,2025-06-21T15:58:45.060159,orange
MAYKOLG,-77,2C:96:82:F0:FC:68,-12.018279,-77.048218,129.3,1.04,8,Intermedia,2025-06-21T15:58:46.262001,orange
JESUS 29,-85,50:46:4A:1D:02:64,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:46.679288,red
Residencia-P,-85,54:16:51:84:C4:57,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:47.160703,red
DIRECT-HAnVqEBAB17F4GOym,-86,E2:BB:9E:96:00:B4,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:50.264307,red
CAPILLA_UNI,-87,84:D8:1B:F6:53:B2,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:50.767146,red
VILLAGARAY,-88,44:3B:14:7C:F1:50,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:51.358590,red
DIRECT-HAnSAEBAB170AGO8B,-88,E2:BB:9E:96:B6:B6,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:52.171320,red
Residencia-P,-88,54:16:51:84:C4:F7,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:52.940009,red
Angel's Galaxy A32,-89,36:F8:6F:17:BD:57,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:53.658768,red
Residencia-P,-90,54:16:51:84:C6:5F,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:54.070384,red
Redmi 10,-90,B6:A2:89:0B:78:89,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:54.477004,red
Residencia-P,-91,54:16:51:84:C5:2E,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:54.902554,red
Cesarin78,-91,74:22:BB:7F:07:2C,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:55.874404,red
Movistar FIO,-91,2C:96:82:E5:DE:40,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:56.473352,red
Residencia-P,-92,54:16:51:84:C5:83,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:58:59.558941,red
AYLA2,-92,44:3B:14:6C:B3:40,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:00.152179,red
MOVISTAR-WIFI6-BC10,-92,08:33:ED:EF:BC:1F,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:01.652053,red
RAMON,-92,08:33:ED:EF:24:9F,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:02.664402,red
LASTELECOMUNICACIONESNOPARAN,-93,50:C7:BF:29:6E:DC,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:03.876431,red
CAMILA1996 2.4G,-93,98:1A:35:8F:12:B4,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:04.275047,red
Data2024,-94,74:22:BB:7F:1D:9C,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:05.074647,red
Residencia-P,-95,54:16:51:84:C4:CF,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:05.764049,red
TeleMallqui,-41,B2:A6:11:D3:04:F9,-12.018279,-77.048218,129.3,1.04,8,Buena,2025-06-21T15:59:10.187002,green
Residencia-P,-80,54:16:51:84:C4:F7,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:11.255192,red
Residencia-P,-81,54:16:51:84:C0:83,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:11.657613,red
TP-Link_431C,-86,D8:07:B6:2C:43:1C,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:12.059521,red
Conecta-110,-87,6C:68:A4:E2:54:25,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:12.459591,red
Residencia-P,-88,54:16:51:84:BA:B6,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:13.325248,red
hw_manage_1550,-88,D8:10:9F:88:15:5B,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:13.940919,red
Data2024,-89,74:22:BB:7F:1D:9C,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:14.347285,red
Angel's Galaxy A32,-90,36:F8:6F:17:BD:57,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:14.959922,red
Residencia-P,-90,54:16:51:84:C5:2E,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:15.388825,red
NEOXIAOMI,-90,56:9D:21:F9:E2:E7,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:16.145867,red
MAYKOLG,-90,2C:96:82:F0:FC:68,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:16.737456,red
Residencia-P,-90,54:16:51:84:C4:57,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:17.358668,red
Residencia-P,-90,54:16:51:84:BF:3E,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:18.038430,red
Movistar FIO,-90,2C:96:82:E5:DE:40,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:18.646538,red
VILLAGARAY,-91,44:3B:14:7C:F1:50,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:19.256393,red
Cesarin78,-91,74:22:BB:7F:07:2C,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:20.063916,red
TP-Link_37EA,-91,6C:5A:B0:03:37:EA,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:20.647815,red
Residencia-P,-91,54:16:51:84:C6:46,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:21.046673,red
Residencia-P,-91,54:16:51:84:C5:97,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:21.651341,red
Mymelodylover🎀,-92,72:CB:07:40:7B:75,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:22.533246,red
AYLA2,-93,44:3B:14:6C:B3:40,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:23.548257,red
Residencia-P,-94,54:16:51:84:C6:B4,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:24.541736,red
Residencia-P,-95,54:16:51:84:C6:14,-12.018279,-77.048218,129.3,1.04,8,Mala,2025-06-21T15:59:24.955228,red
TeleMallqui,-33,B2:A6:11:D3:04:F9,-12.017825,-77.048302,129.3,1.04,8,Buena,2025-06-21T15:59:29.175328,green
MOVISTAR-WIFI6-BC10,-77,08:33:ED:EF:BC:1F,-12.017825,-77.048302,129.3,1.04,8,Intermedia,2025-06-21T15:59:30.324870,orange
Residencia-P,-80,54:16:51:84:C4:F7,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:30.731503,red
Residencia-P,-82,54:16:51:84:C0:83,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:31.236401,red
Residencia-P,-84,54:16:51:84:C4:CF,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:31.955185,red
Residencia-P,-84,54:16:51:84:BA:B6,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:32.347948,red
CEFIEE Centrito 2.4GHz,-84,86:11:DB:82:70:4C,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:33.546547,red
Residencia-P,-84,54:16:51:84:C5:97,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:34.627148,red
Residencia-P,-84,54:16:51:84:C6:46,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:36.249724,red
DIRECT-HAnVqEBAB17F4GOym,-85,E2:BB:9E:96:00:B4,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:37.457174,red
SUJEY,-86,08:33:ED:F3:50:0F,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:38.625729,red
hw_manage_1550,-87,D8:10:9F:88:15:5B,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:40.523307,red
CAMILA1996 2.4G,-88,98:1A:35:8F:12:B4,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:40.927452,red
UNI_LIBRE_H,-88,CC:20:8C:BA:D6:B0,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:41.347115,red
Residencia-P,-89,54:16:51:84:C6:B4,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:41.942090,red
AYLA2,-90,44:3B:14:6C:B3:40,-12.017825,-77.048302,129.3,1.04,8,Mala,2025-06-21T15:59:43.005185,red
